Código,Nombre,Unidad,Familia,Subfamilia,Especialista,Iva,Activo,Servicio
6354,ADAPTACION DE CABINA PARA MOTOCARRO C047.,PIEZA,SERVICIO,GENERICO,False,True,True,False
6355,BATERIA DURALAST.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
6356,BTW ARANDELA DE FIEL.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
6357,REMOLQUE CAMA BAJA DE 1 TON VTM 21 2044 RCB 01.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6358,"PORTACANDADO ACERO ZINCADO 4-1/2"".",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6359,"REMACHADORA 10"" PRETUL.",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6360,"RESORTE COMPRESION GALV 510X4""700.",PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6361,JUEGO DE TUERCA.,KIT,TORNILLERIA,GENERICO,False,True,True,False
6362,"TUERCA BIRLO CONICA 1/2"".",PIEZA,TORNILLERIA,GENERICO,False,True,True,False
6363,REMOLQUE MOD TC28E VTM 21 2043 TC39E 01.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6364,HOJA DE TRIPLAY CAOBILLA 1.22 M X 2.44M DE VROSOR 3MM.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6365,"PTR 2"" X 2"" X 3/16"" X 6 MTS.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6366,"REDONDO SOLIDO 1"" A-36.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6367,"PLACA 1/2"" A-36 15"" X 15"" LONG.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6368," POLEA ARMADA EXT 4 1/2"".",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6369,"ABRAZADERA TIPO PERRO 3/16"" GALVANIZADAS.",PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6370,FABRICACION DE TRICICLO FRONTAL RIGIDO CARGA FRC36 VTM 21 2025 TFRC 01.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6371,WD-40 ACEITE WD408.,PIEZA,CONSUMIBLE,GENERICO,False,True,True,False
6372,CONCHA CUERNO NISSAN.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6373,PERFIL ALUMINIO VISTA 7.30 MTS DE LARGO.,PIEZA,HERRAMIENTA,GENERICO,False,True,True,False
6374,"BARRA SOLIDA HIERRO COLADO A-48 DE 8"" Ø X 4.75"" LONG..",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6375,"BARRA REDONDA 9""ØEX. X 4.38"" DE LONG. 1045.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6376,"TUBO HONEADO Ø INT 8"" X EXT 8.75"" EN MATERIAL ASTM 1026. LONGITUD 90"".",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6377,ACUMULADOR 17 GALONES VDC 18 343 04 01C1 M1.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
