Código,Nombre,Unidad,Familia,Subfamilia,Especialista,Iva,Activo,Servicio
878,CONECTOR 10L3/8NPT.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
879,CONECTOR 10L3/8NPT 90.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
880,"REDUCCION BUSHING 3/4"" - 3/8"".",PIEZA,HIDRAULICO,GENERICO,False,True,True,False
881,"BARRA HEXAGONAL 1.25"" X 200"" 1045.",PIEZA,MAQUINADO,GENERICO,False,True,True,False
882,"PIJA PARA LÁMINA #10, 3/4, CAJA CON 150 PIEZA.",PIEZA,TORNILLERIA,GENERICO,False,True,True,False
883,40MB-24FP.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
884,PORTACARETA.,PIEZA,EPP,GENERICO,False,True,True,False
885,GRAPA PARA REJILLA PULTRUIDA.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
886,"ABRAZADERA TIPO UÑA 2"".",PIEZA,ELECTRICO,GENERICO,False,True,True,False
887,"CONECTOR LICUATITE 3"".",PIEZA,ELECTRICO,GENERICO,False,True,True,False
888,"VALVULA DE MARIPOSA 4"".",PIEZA,HIDRAULICO,GENERICO,False,True,True,False
889,"CURVA CONDUIT 2 1/2"". PVC.",PIEZA,ELECTRICO,GENERICO,False,True,True,False
890,VALVULA DE ALIVIO RV3-16-S-0-13.,PIEZA,HIDRAULICO,GENERICO,False,True,True,False
891,"REDUCCION PVC1 1 1/2"" A 1"".",PIEZA,HIDRAULICO,GENERICO,False,True,True,False
892,"TEE PVC1 1 1/2"".",PIEZA,SANITARIO,GENERICO,False,True,True,False
893,"CODO 90° PVC1 1"".",PIEZA,SANITARIO,GENERICO,False,True,True,False
894,"CODO 90° PVC1 1/2"".",PIEZA,SANITARIO,GENERICO,False,True,True,False
895,"TEE PVC1 1"".",PIEZA,SANITARIO,GENERICO,False,True,True,False
896,"TAPA PVC1 4"".",PIEZA,SANITARIO,GENERICO,False,True,True,False
897,"PLACA 3/8"" X 4' X 10' A36.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
898,"CODO 90° PVC 2""..",PIEZA,SANITARIO,GENERICO,False,True,True,False
899,"TEE PVC 2"".",PIEZA,SANITARIO,GENERICO,False,True,True,False
900,"CODO 45° PVC 2"".",PIEZA,SANITARIO,GENERICO,False,True,True,False
901,"COPLE PVC 2"".",PIEZA,SANITARIO,GENERICO,False,True,True,False
902,"TAPA PVC 2"".",PIEZA,SANITARIO,GENERICO,False,True,True,False
903,"TUERCA UNION PVC1 1"".",PIEZA,SANITARIO,GENERICO,False,True,True,False
904,PEGAMENTO PVC .,PIEZA,SANITARIO,GENERICO,False,True,True,False
905,"CONECTOR LICUATITE 2"".",PIEZA,ELECTRICO,GENERICO,False,True,True,False
906,"MANGUERA 2"" 150 PSI.",MTS,HIDRAULICO,GENERICO,False,True,True,False
907,MUELLE HEAVY DUTY 71198A-1.,PIEZA,REFACCIONES,GENERICO,False,True,True,False
908,YUGO BRIDA DANA SPICER 5-2-59.,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
909,YUGO BRIDA 6.5-2-329.,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
910,"VALVULA DE ALIVIO DE P/V BRIDA ANSI 150# F.F. DE 4"".",PIEZA,HIDRAULICO,GENERICO,False,True,True,False
911,"BARRA HUECA | Ø5 1/4"" X Ø4 1/2"" X 36 1/4"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
912,"VALVULA DE P/V 14 KG/CM2 1/2""-3/4"".",PIEZA,HIDRAULICO,GENERICO,False,True,True,False
913,"VALVULA REGULADORA DE FLUJO 2"" 10000 PSI.",PIEZA,HIDRAULICO,GENERICO,False,True,True,False
914,INTERRUPTOR TERMOMAGNETICO 200A 600V.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
915,CAJA PARA BOTONERA.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
916,FILTRO BF940.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
917,BOBINA DE 12V PARA DG4S4-012N-G-61-S344.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
918,"CABLE TIPO BOA 5/8"".",MTS,ACCESORIOS,GENERICO,False,True,True,False
919,"BARRA HUECA | Ø6 5/8"" X Ø5"" X 19"".",PIEZA,MAQUINADO,GENERICO,False,True,True,False
920,"CENTRO DE POLEA 4 1/4"" X 1"".",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
921,"RETEN Ø8 5/8"" X Ø5 7/8"" X 9/16"".",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
922,"CABLE TIPO BOA 1/4"".",MTS,ACCESORIOS,GENERICO,False,True,True,False
923,"BARRA TIERRA 5/8"".",MTS,ELECTRICO,GENERICO,False,True,True,False
924,"RETEN Ø8 5/8"" X Ø6 5/8"" X 9/16"".",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
925,RETEN 54990.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
926,VALVULA DE ALIVIO (VALVULA 50) MOD. RPKCLAN1BC5.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
927,CABLE CAL. 1/0.,MTS,ELECTRICO,GENERICO,False,True,True,False
928,CABLE CAL. 3/0.,MTS,ELECTRICO,GENERICO,False,True,True,False
929,CABLE CAL. 10 VERDE.,MTS,ELECTRICO,GENERICO,False,True,True,False
930,CABLE CAL. 12 NEGRO.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
931,CABLE CAL. 12 ROJO.,MTS,ELECTRICO,GENERICO,False,True,True,False
932,CABLE CAL. 6 ROJO.,MTS,ELECTRICO,GENERICO,False,True,True,False
933,CABLE MULTICONDUCTOR USO RUDO 6*14.,MTS,ELECTRICO,GENERICO,False,True,True,False
934,CABLE CAL. 6 NEGRO.,MTS,ELECTRICO,GENERICO,False,True,True,False
935,CABLE MULTICONDUCTOR USO RUDO 2*18.,MTS,ELECTRICO,GENERICO,False,True,True,False
936,CABLE CAL. 16 AZUL.,MTS,ELECTRICO,GENERICO,False,True,True,False
937,"CONDULET LR 1"".",PIEZA,ELECTRICO,GENERICO,False,True,True,False
938,"CONDULET LL 3/4"".",PIEZA,ELECTRICO,GENERICO,False,True,True,False
939,"CONDULET LB 1"".",PIEZA,ELECTRICO,GENERICO,False,True,True,False
940,LAMPARA A PRUEBA DE VAPOR.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
941,VIDRIO PARA LAMPARA A PRUEBA DE VAPOR.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
942,CABLE MULTICONDUCTOR USO RUDO 7*14.,MTS,ELECTRICO,GENERICO,False,True,True,False
943,CABLE CAL. 12 VERDE.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
944,CABLE CAL. 10 BLANCO.,MTS,ELECTRICO,GENERICO,False,True,True,False
